,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
504,0 days 02:18:08.019000,TSU,22,0 days 00:01:37.227000,28.0,4.0,,,0 days 00:00:35.392000,0 days 00:00:43.076000,0 days 00:00:18.759000,0 days 02:17:06.184000,0 days 02:17:49.260000,0 days 02:18:08.019000,279.0,296.0,254.0,296.0,False,HARD,6.0,True,RB,0 days 02:16:30.792000,2024-04-07 06:17:32.426,1,12.0,False,,False,True
505,0 days 02:19:45.338000,TSU,22,0 days 00:01:37.319000,29.0,4.0,,,0 days 00:00:35.475000,0 days 00:00:43.131000,0 days 00:00:18.713000,0 days 02:18:43.494000,0 days 02:19:26.625000,0 days 02:19:45.338000,278.0,297.0,255.0,297.0,False,HARD,7.0,True,RB,0 days 02:18:08.019000,2024-04-07 06:19:09.653,1,12.0,False,,False,True
506,0 days 02:21:22.955000,TSU,22,0 days 00:01:37.617000,30.0,4.0,,,0 days 00:00:35.559000,0 days 00:00:43.271000,0 days 00:00:18.787000,0 days 02:20:20.897000,0 days 02:21:04.168000,0 days 02:21:22.955000,280.0,297.0,256.0,297.0,False,HARD,8.0,True,RB,0 days 02:19:45.338000,2024-04-07 06:20:46.972,1,12.0,False,,False,True
507,0 days 02:23:00.631000,TSU,22,0 days 00:01:37.676000,31.0,4.0,,,0 days 00:00:35.451000,0 days 00:00:43.378000,0 days 00:00:18.847000,0 days 02:21:58.406000,0 days 02:22:41.784000,0 days 02:23:00.631000,278.0,298.0,255.0,299.0,False,HARD,9.0,True,RB,0 days 02:21:22.955000,2024-04-07 06:22:24.589,1,12.0,False,,False,True
508,0 days 02:24:39.255000,TSU,22,0 days 00:01:38.624000,32.0,4.0,,,0 days 00:00:35.816000,0 days 00:00:43.812000,0 days 00:00:18.996000,0 days 02:23:36.447000,0 days 02:24:20.259000,0 days 02:24:39.255000,,300.0,260.0,302.0,False,HARD,10.0,True,RB,0 days 02:23:00.631000,2024-04-07 06:24:02.265,1,12.0,False,,False,True
509,0 days 02:26:17.947000,TSU,22,0 days 00:01:38.692000,33.0,4.0,,,0 days 00:00:36.191000,0 days 00:00:43.560000,0 days 00:00:18.941000,0 days 02:25:15.446000,0 days 02:25:59.006000,0 days 02:26:17.947000,265.0,295.0,255.0,295.0,False,HARD,11.0,True,RB,0 days 02:24:39.255000,2024-04-07 06:25:40.889,1,11.0,False,,False,True
510,0 days 02:27:55.740000,TSU,22,0 days 00:01:37.793000,34.0,4.0,,,0 days 00:00:35.510000,0 days 00:00:43.459000,0 days 00:00:18.824000,0 days 02:26:53.457000,0 days 02:27:36.916000,0 days 02:27:55.740000,279.0,297.0,255.0,296.0,False,HARD,12.0,True,RB,0 days 02:26:17.947000,2024-04-07 06:27:19.581,1,10.0,False,,False,True
511,0 days 02:29:33.366000,TSU,22,0 days 00:01:37.626000,35.0,4.0,,,0 days 00:00:35.486000,0 days 00:00:43.317000,0 days 00:00:18.823000,0 days 02:28:31.226000,0 days 02:29:14.543000,0 days 02:29:33.366000,280.0,296.0,255.0,296.0,False,HARD,13.0,True,RB,0 days 02:27:55.740000,2024-04-07 06:28:57.374,1,10.0,False,,False,True
512,0 days 02:31:10.469000,TSU,22,0 days 00:01:37.103000,36.0,4.0,,,0 days 00:00:35.104000,0 days 00:00:43.297000,0 days 00:00:18.702000,0 days 02:30:08.470000,0 days 02:30:51.767000,0 days 02:31:10.469000,,295.0,256.0,297.0,False,HARD,14.0,True,RB,0 days 02:29:33.366000,2024-04-07 06:30:35.000,1,10.0,False,,False,True
513,0 days 02:32:47.888000,TSU,22,0 days 00:01:37.419000,37.0,4.0,,,0 days 00:00:35.247000,0 days 00:00:43.293000,0 days 00:00:18.879000,0 days 02:31:45.716000,0 days 02:32:29.009000,0 days 02:32:47.888000,,297.0,256.0,296.0,False,HARD,15.0,True,RB,0 days 02:31:10.469000,2024-04-07 06:32:12.103,1,10.0,False,,False,True
514,0 days 02:34:25.330000,TSU,22,0 days 00:01:37.442000,38.0,4.0,,,0 days 00:00:35.197000,0 days 00:00:43.464000,0 days 00:00:18.781000,0 days 02:33:23.085000,0 days 02:34:06.549000,0 days 02:34:25.330000,,296.0,255.0,296.0,False,HARD,16.0,True,RB,0 days 02:32:47.888000,2024-04-07 06:33:49.522,1,10.0,False,,False,True
515,0 days 02:36:02.925000,TSU,22,0 days 00:01:37.595000,39.0,4.0,,,0 days 00:00:35.475000,0 days 00:00:43.373000,0 days 00:00:18.747000,0 days 02:35:00.805000,0 days 02:35:44.178000,0 days 02:36:02.925000,,296.0,255.0,296.0,False,HARD,17.0,True,RB,0 days 02:34:25.330000,2024-04-07 06:35:26.964,1,10.0,False,,False,True
516,0 days 02:37:40.366000,TSU,22,0 days 00:01:37.441000,40.0,4.0,,,0 days 00:00:35.316000,0 days 00:00:43.385000,0 days 00:00:18.740000,0 days 02:36:38.241000,0 days 02:37:21.626000,0 days 02:37:40.366000,281.0,297.0,256.0,296.0,False,HARD,18.0,True,RB,0 days 02:36:02.925000,2024-04-07 06:37:04.559,1,10.0,False,,False,True
517,0 days 02:39:17.663000,TSU,22,0 days 00:01:37.297000,41.0,4.0,,,0 days 00:00:35.296000,0 days 00:00:43.254000,0 days 00:00:18.747000,0 days 02:38:15.662000,0 days 02:38:58.916000,0 days 02:39:17.663000,280.0,297.0,256.0,296.0,False,HARD,19.0,True,RB,0 days 02:37:40.366000,2024-04-07 06:38:42.000,12,10.0,False,,False,True
518,0 days 02:40:55.156000,TSU,22,0 days 00:01:37.493000,42.0,4.0,,,0 days 00:00:35.328000,0 days 00:00:43.355000,0 days 00:00:18.810000,0 days 02:39:52.991000,0 days 02:40:36.346000,0 days 02:40:55.156000,,297.0,256.0,296.0,False,HARD,20.0,True,RB,0 days 02:39:17.663000,2024-04-07 06:40:19.297,21,10.0,False,,False,True
519,0 days 02:42:32.654000,TSU,22,0 days 00:01:37.498000,43.0,4.0,,,0 days 00:00:35.495000,0 days 00:00:43.276000,0 days 00:00:18.727000,0 days 02:41:30.651000,0 days 02:42:13.927000,0 days 02:42:32.654000,,298.0,256.0,296.0,False,HARD,21.0,True,RB,0 days 02:40:55.156000,2024-04-07 06:41:56.790,1,10.0,False,,False,True
520,0 days 02:44:09.983000,TSU,22,0 days 00:01:37.329000,44.0,4.0,,,0 days 00:00:35.264000,0 days 00:00:43.254000,0 days 00:00:18.811000,0 days 02:43:07.918000,0 days 02:43:51.172000,0 days 02:44:09.983000,,297.0,256.0,296.0,False,HARD,22.0,True,RB,0 days 02:42:32.654000,2024-04-07 06:43:34.288,1,10.0,False,,False,True
521,0 days 02:45:47.233000,TSU,22,0 days 00:01:37.250000,45.0,4.0,,,0 days 00:00:35.295000,0 days 00:00:43.172000,0 days 00:00:18.783000,0 days 02:44:45.278000,0 days 02:45:28.450000,0 days 02:45:47.233000,,296.0,256.0,295.0,False,HARD,23.0,True,RB,0 days 02:44:09.983000,2024-04-07 06:45:11.617,1,10.0,False,,False,True
522,0 days 02:47:24.279000,TSU,22,0 days 00:01:37.046000,46.0,4.0,,,0 days 00:00:35.179000,0 days 00:00:43.154000,0 days 00:00:18.713000,0 days 02:46:22.412000,0 days 02:47:05.566000,0 days 02:47:24.279000,,295.0,256.0,297.0,False,HARD,24.0,True,RB,0 days 02:45:47.233000,2024-04-07 06:46:48.867,1,10.0,False,,False,True
523,0 days 02:49:01.385000,TSU,22,0 days 00:01:37.106000,47.0,4.0,,,0 days 00:00:35.120000,0 days 00:00:43.194000,0 days 00:00:18.792000,0 days 02:47:59.399000,0 days 02:48:42.593000,0 days 02:49:01.385000,,295.0,256.0,296.0,False,HARD,25.0,True,RB,0 days 02:47:24.279000,2024-04-07 06:48:25.913,1,10.0,False,,False,True
524,0 days 02:50:38.423000,TSU,22,0 days 00:01:37.038000,48.0,4.0,,,0 days 00:00:35.184000,0 days 00:00:43.104000,0 days 00:00:18.750000,0 days 02:49:36.569000,0 days 02:50:19.673000,0 days 02:50:38.423000,,296.0,257.0,296.0,False,HARD,26.0,True,RB,0 days 02:49:01.385000,2024-04-07 06:50:03.019,1,10.0,False,,False,True
525,0 days 02:52:14.980000,TSU,22,0 days 00:01:36.557000,49.0,4.0,,,0 days 00:00:34.954000,0 days 00:00:42.994000,0 days 00:00:18.609000,0 days 02:51:13.377000,0 days 02:51:56.371000,0 days 02:52:14.980000,281.0,296.0,256.0,296.0,True,HARD,27.0,True,RB,0 days 02:50:38.423000,2024-04-07 06:51:40.057,1,10.0,False,,False,True
526,0 days 02:53:51.368000,TSU,22,0 days 00:01:36.388000,50.0,4.0,,,0 days 00:00:34.779000,0 days 00:00:42.921000,0 days 00:00:18.688000,0 days 02:52:49.759000,0 days 02:53:32.680000,0 days 02:53:51.368000,,297.0,257.0,297.0,True,HARD,28.0,True,RB,0 days 02:52:14.980000,2024-04-07 06:53:16.614,1,10.0,False,,False,True
527,0 days 02:55:27.710000,TSU,22,0 days 00:01:36.342000,51.0,4.0,,,0 days 00:00:34.822000,0 days 00:00:42.963000,0 days 00:00:18.557000,0 days 02:54:26.190000,0 days 02:55:09.153000,0 days 02:55:27.710000,,298.0,258.0,298.0,True,HARD,29.0,True,RB,0 days 02:53:51.368000,2024-04-07 06:54:53.002,1,10.0,False,,False,True
528,0 days 02:57:05.905000,TSU,22,0 days 00:01:38.195000,52.0,4.0,,,0 days 00:00:35.844000,0 days 00:00:43.767000,0 days 00:00:18.584000,0 days 02:56:03.554000,0 days 02:56:47.321000,0 days 02:57:05.905000,238.0,301.0,257.0,301.0,False,HARD,30.0,True,RB,0 days 02:55:27.710000,2024-04-07 06:56:29.344,1,10.0,False,,False,True
529,0 days 01:04:51.565000,RIC,3,,1.0,1.0,,,,,,,,,,,,,False,MEDIUM,1.0,True,RB,0 days 01:02:40.422000,2024-04-07 05:03:42.056,125,3.0,False,,True,False
530,0 days 01:05:23.740000,HUL,27,,1.0,1.0,,0 days 01:05:20.087000,,0 days 00:01:20.740000,0 days 00:00:42.423000,,0 days 01:04:41.275000,0 days 01:05:23.770000,276.0,143.0,,129.0,False,SOFT,1.0,True,Haas F1 Team,0 days 01:02:40.422000,2024-04-07 05:03:42.056,125,12.0,False,,False,False
531,0 days 01:33:52.277000,HUL,27,,2.0,2.0,0 days 01:31:40.905000,,,0 days 00:00:46.261000,0 days 00:00:48.445000,,0 days 01:33:03.790000,0 days 01:33:52.329000,259.0,275.0,57.0,208.0,False,SOFT,2.0,False,Haas F1 Team,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1,10.0,False,,False,False
532,0 days 01:36:25.242000,HUL,27,,3.0,2.0,,,0 days 00:01:28.496000,0 days 00:00:45.229000,0 days 00:00:19.286000,0 days 01:35:20.745000,0 days 01:36:06.037000,0 days 01:36:25.338000,273.0,307.0,256.0,297.0,False,SOFT,3.0,False,Haas F1 Team,0 days 01:33:52.277000,2024-04-07 05:34:53.911,1,17.0,False,,False,False
533,0 days 01:38:05.616000,HUL,27,0 days 00:01:40.374000,4.0,2.0,,,0 days 00:00:36.724000,0 days 00:00:44.611000,0 days 00:00:19.039000,0 days 01:37:01.924000,0 days 01:37:46.535000,0 days 01:38:05.574000,,304.0,259.0,306.0,True,SOFT,4.0,False,Haas F1 Team,0 days 01:36:25.242000,2024-04-07 05:37:26.876,1,17.0,False,,False,True
534,0 days 01:39:47.107000,HUL,27,0 days 00:01:41.491000,5.0,2.0,,0 days 01:39:45.715000,0 days 00:00:36.317000,0 days 00:00:44.250000,0 days 00:00:20.924000,0 days 01:38:41.891000,0 days 01:39:26.141000,0 days 01:39:47.065000,272.0,306.0,,305.0,False,SOFT,5.0,False,Haas F1 Team,0 days 01:38:05.616000,2024-04-07 05:39:07.250,1,18.0,False,,False,False
535,0 days 01:41:44.382000,HUL,27,0 days 00:01:57.275000,6.0,3.0,0 days 01:40:09.398000,,0 days 00:00:55.824000,0 days 00:00:42.967000,0 days 00:00:18.484000,0 days 01:40:42.889000,0 days 01:41:25.856000,0 days 01:41:44.340000,273.0,298.0,256.0,294.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:39:47.107000,2024-04-07 05:40:48.741,1,18.0,False,,False,False
536,0 days 01:43:21.133000,HUL,27,0 days 00:01:36.751000,7.0,3.0,,,0 days 00:00:35.291000,0 days 00:00:43.082000,0 days 00:00:18.378000,0 days 01:42:19.631000,0 days 01:43:02.713000,0 days 01:43:21.091000,275.0,303.0,257.0,302.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:41:44.382000,2024-04-07 05:42:46.016,1,18.0,False,,False,True
537,0 days 01:44:58.749000,HUL,27,0 days 00:01:37.616000,8.0,3.0,,,0 days 00:00:35.737000,0 days 00:00:43.289000,0 days 00:00:18.590000,0 days 01:43:56.828000,0 days 01:44:40.117000,0 days 01:44:58.707000,273.0,303.0,260.0,301.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:43:21.133000,2024-04-07 05:44:22.767,1,17.0,False,,False,True
538,0 days 01:46:36.647000,HUL,27,0 days 00:01:37.898000,9.0,3.0,,,0 days 00:00:35.759000,0 days 00:00:43.606000,0 days 00:00:18.533000,0 days 01:45:34.466000,0 days 01:46:18.072000,0 days 01:46:36.605000,276.0,302.0,257.0,303.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:44:58.749000,2024-04-07 05:46:00.383,1,17.0,False,,False,True
539,0 days 01:48:14.987000,HUL,27,0 days 00:01:38.340000,10.0,3.0,,,0 days 00:00:35.956000,0 days 00:00:43.786000,0 days 00:00:18.598000,0 days 01:47:12.561000,0 days 01:47:56.347000,0 days 01:48:14.945000,,303.0,257.0,301.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:46:36.647000,2024-04-07 05:47:38.281,1,17.0,False,,False,True
540,0 days 01:49:53.339000,HUL,27,0 days 00:01:38.352000,11.0,3.0,,,0 days 00:00:35.955000,0 days 00:00:43.638000,0 days 00:00:18.759000,0 days 01:48:50.900000,0 days 01:49:34.538000,0 days 01:49:53.297000,277.0,301.0,255.0,303.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:48:14.987000,2024-04-07 05:49:16.621,1,17.0,False,,False,True
541,0 days 01:51:32.186000,HUL,27,0 days 00:01:38.847000,12.0,3.0,,,0 days 00:00:36.092000,0 days 00:00:43.942000,0 days 00:00:18.813000,0 days 01:50:29.389000,0 days 01:51:13.331000,0 days 01:51:32.144000,275.0,303.0,256.0,304.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:49:53.339000,2024-04-07 05:50:54.973,1,17.0,False,,False,True
542,0 days 01:53:12.488000,HUL,27,0 days 00:01:40.302000,13.0,3.0,,,0 days 00:00:36.471000,0 days 00:00:44.415000,0 days 00:00:19.416000,0 days 01:52:08.615000,0 days 01:52:53.030000,0 days 01:53:12.446000,274.0,306.0,257.0,289.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:51:32.186000,2024-04-07 05:52:33.820,1,16.0,False,,False,True
543,0 days 01:54:51.105000,HUL,27,0 days 00:01:38.617000,14.0,3.0,,,0 days 00:00:36.003000,0 days 00:00:43.889000,0 days 00:00:18.725000,0 days 01:53:48.449000,0 days 01:54:32.338000,0 days 01:54:51.063000,273.0,300.0,256.0,297.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:53:12.488000,2024-04-07 05:54:14.122,1,16.0,False,,False,True
544,0 days 01:56:30.729000,HUL,27,0 days 00:01:39.624000,15.0,3.0,,,0 days 00:00:36.405000,0 days 00:00:44.539000,0 days 00:00:18.680000,0 days 01:55:27.468000,0 days 01:56:12.007000,0 days 01:56:30.687000,275.0,304.0,257.0,304.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:54:51.105000,2024-04-07 05:55:52.739,1,16.0,False,,False,True
545,0 days 01:58:10.084000,HUL,27,0 days 00:01:39.355000,16.0,3.0,,,0 days 00:00:36.317000,0 days 00:00:44.105000,0 days 00:00:18.933000,0 days 01:57:07.004000,0 days 01:57:51.109000,0 days 01:58:10.042000,274.0,303.0,258.0,304.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:56:30.729000,2024-04-07 05:57:32.363,1,16.0,False,,False,True
546,0 days 01:59:49.396000,HUL,27,0 days 00:01:39.312000,17.0,3.0,,,0 days 00:00:36.357000,0 days 00:00:44.141000,0 days 00:00:18.814000,0 days 01:58:46.399000,0 days 01:59:30.540000,0 days 01:59:49.354000,277.0,304.0,262.0,306.0,False,HARD,12.0,True,Haas F1 Team,0 days 01:58:10.084000,2024-04-07 05:59:11.718,1,16.0,False,,False,True
547,0 days 02:01:27.872000,HUL,27,0 days 00:01:38.476000,18.0,3.0,,,0 days 00:00:35.880000,0 days 00:00:43.842000,0 days 00:00:18.754000,0 days 02:00:25.234000,0 days 02:01:09.076000,0 days 02:01:27.830000,274.0,303.0,257.0,300.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:59:49.396000,2024-04-07 06:00:51.030,1,15.0,False,,False,True
548,0 days 02:03:06.766000,HUL,27,0 days 00:01:38.894000,19.0,3.0,,,0 days 00:00:36.190000,0 days 00:00:43.967000,0 days 00:00:18.737000,0 days 02:02:04.020000,0 days 02:02:47.987000,0 days 02:03:06.724000,,305.0,258.0,303.0,False,HARD,14.0,True,Haas F1 Team,0 days 02:01:27.872000,2024-04-07 06:02:29.506,1,15.0,False,,False,True
549,0 days 02:04:46.109000,HUL,27,0 days 00:01:39.343000,20.0,3.0,,,0 days 00:00:36.269000,0 days 00:00:44.129000,0 days 00:00:18.945000,0 days 02:03:42.993000,0 days 02:04:27.122000,0 days 02:04:46.067000,277.0,304.0,258.0,295.0,False,HARD,15.0,True,Haas F1 Team,0 days 02:03:06.766000,2024-04-07 06:04:08.400,1,15.0,False,,False,True
550,0 days 02:06:25.889000,HUL,27,0 days 00:01:39.780000,21.0,3.0,,,0 days 00:00:36.501000,0 days 00:00:44.273000,0 days 00:00:19.006000,0 days 02:05:22.568000,0 days 02:06:06.841000,0 days 02:06:25.847000,278.0,303.0,259.0,289.0,False,HARD,16.0,True,Haas F1 Team,0 days 02:04:46.109000,2024-04-07 06:05:47.743,1,15.0,False,,False,True
551,0 days 02:08:05.583000,HUL,27,0 days 00:01:39.694000,22.0,3.0,,,0 days 00:00:36.496000,0 days 00:00:44.198000,0 days 00:00:19,0 days 02:07:02.343000,0 days 02:07:46.541000,0 days 02:08:05.541000,277.0,303.0,256.0,291.0,False,HARD,17.0,True,Haas F1 Team,0 days 02:06:25.889000,2024-04-07 06:07:27.523,1,14.0,False,,False,True
552,0 days 02:09:44.548000,HUL,27,0 days 00:01:38.965000,23.0,3.0,,,0 days 00:00:36.135000,0 days 00:00:43.928000,0 days 00:00:18.902000,0 days 02:08:41.676000,0 days 02:09:25.604000,0 days 02:09:44.506000,279.0,300.0,253.0,300.0,False,HARD,18.0,True,Haas F1 Team,0 days 02:08:05.583000,2024-04-07 06:09:07.217,1,10.0,False,,False,True
553,0 days 02:11:23.809000,HUL,27,0 days 00:01:39.261000,24.0,3.0,,,0 days 00:00:36.178000,0 days 00:00:43.966000,0 days 00:00:19.117000,0 days 02:10:20.684000,0 days 02:11:04.650000,0 days 02:11:23.767000,276.0,300.0,255.0,300.0,False,HARD,19.0,True,Haas F1 Team,0 days 02:09:44.548000,2024-04-07 06:10:46.182,1,10.0,False,,False,True
554,0 days 02:13:02.590000,HUL,27,0 days 00:01:38.781000,25.0,3.0,,,0 days 00:00:35.917000,0 days 00:00:44.081000,0 days 00:00:18.783000,0 days 02:11:59.684000,0 days 02:12:43.765000,0 days 02:13:02.548000,277.0,301.0,257.0,301.0,False,HARD,20.0,True,Haas F1 Team,0 days 02:11:23.809000,2024-04-07 06:12:25.443,1,10.0,False,,False,True
555,0 days 02:14:41.632000,HUL,27,0 days 00:01:39.042000,26.0,3.0,,,0 days 00:00:36.155000,0 days 00:00:44.112000,0 days 00:00:18.775000,0 days 02:13:38.703000,0 days 02:14:22.815000,0 days 02:14:41.590000,,300.0,256.0,301.0,False,HARD,21.0,True,Haas F1 Team,0 days 02:13:02.590000,2024-04-07 06:14:04.224,1,10.0,False,,False,True
556,0 days 02:16:20.888000,HUL,27,0 days 00:01:39.256000,27.0,3.0,,,0 days 00:00:36.185000,0 days 00:00:44.007000,0 days 00:00:19.064000,0 days 02:15:17.775000,0 days 02:16:01.782000,0 days 02:16:20.846000,279.0,302.0,255.0,300.0,False,HARD,22.0,True,Haas F1 Team,0 days 02:14:41.632000,2024-04-07 06:15:43.266,1,10.0,False,,False,True
557,0 days 02:18:00.058000,HUL,27,0 days 00:01:39.170000,28.0,3.0,,,0 days 00:00:36.128000,0 days 00:00:44.130000,0 days 00:00:18.912000,0 days 02:16:56.974000,0 days 02:17:41.104000,0 days 02:18:00.016000,278.0,301.0,256.0,301.0,False,HARD,23.0,True,Haas F1 Team,0 days 02:16:20.888000,2024-04-07 06:17:22.522,1,10.0,False,,False,True
558,0 days 02:19:40.009000,HUL,27,0 days 00:01:39.951000,29.0,3.0,,,0 days 00:00:36.380000,0 days 00:00:44.283000,0 days 00:00:19.288000,0 days 02:18:36.396000,0 days 02:19:20.679000,0 days 02:19:39.967000,275.0,300.0,255.0,301.0,False,HARD,24.0,True,Haas F1 Team,0 days 02:18:00.058000,2024-04-07 06:19:01.692,1,10.0,False,,False,True
559,0 days 02:21:19.192000,HUL,27,0 days 00:01:39.183000,30.0,3.0,,,0 days 00:00:36.235000,0 days 00:00:44.148000,0 days 00:00:18.800000,0 days 02:20:16.202000,0 days 02:21:00.350000,0 days 02:21:19.150000,280.0,300.0,256.0,300.0,False,HARD,25.0,True,Haas F1 Team,0 days 02:19:40.009000,2024-04-07 06:20:41.643,1,10.0,False,,False,True
560,0 days 02:22:58.657000,HUL,27,0 days 00:01:39.465000,31.0,3.0,,,0 days 00:00:36.231000,0 days 00:00:44.316000,0 days 00:00:18.918000,0 days 02:21:55.381000,0 days 02:22:39.697000,0 days 02:22:58.615000,277.0,300.0,256.0,300.0,False,HARD,26.0,True,Haas F1 Team,0 days 02:21:19.192000,2024-04-07 06:22:20.826,1,10.0,False,,False,True
561,0 days 02:24:38.905000,HUL,27,0 days 00:01:40.248000,32.0,3.0,,,0 days 00:00:36.718000,0 days 00:00:44.495000,0 days 00:00:19.035000,0 days 02:23:35.333000,0 days 02:24:19.828000,0 days 02:24:38.863000,,300.0,256.0,300.0,False,HARD,27.0,True,Haas F1 Team,0 days 02:22:58.657000,2024-04-07 06:24:00.291,1,11.0,False,,False,True
562,0 days 02:26:22.801000,HUL,27,0 days 00:01:43.896000,33.0,3.0,,0 days 02:26:21.349000,0 days 00:00:37.314000,0 days 00:00:45.146000,0 days 00:00:21.436000,0 days 02:25:16.177000,0 days 02:26:01.323000,0 days 02:26:22.759000,,305.0,,306.0,False,HARD,28.0,True,Haas F1 Team,0 days 02:24:38.905000,2024-04-07 06:25:40.539,1,13.0,False,,False,False
563,0 days 02:28:20.186000,HUL,27,0 days 00:01:57.385000,34.0,4.0,0 days 02:26:45.476000,,0 days 00:00:56.176000,0 days 00:00:42.775000,0 days 00:00:18.434000,0 days 02:27:18.935000,0 days 02:28:01.710000,0 days 02:28:20.144000,277.0,302.0,260.0,298.0,False,HARD,1.0,True,Haas F1 Team,0 days 02:26:22.801000,2024-04-07 06:27:24.435,1,15.0,False,,False,False
564,0 days 02:29:56.123000,HUL,27,0 days 00:01:35.937000,35.0,4.0,,,0 days 00:00:35.062000,0 days 00:00:42.486000,0 days 00:00:18.389000,0 days 02:28:55.206000,0 days 02:29:37.692000,0 days 02:29:56.081000,280.0,303.0,260.0,302.0,True,HARD,2.0,True,Haas F1 Team,0 days 02:28:20.186000,2024-04-07 06:29:21.820,1,14.0,False,,False,True
565,0 days 02:31:31.981000,HUL,27,0 days 00:01:35.858000,36.0,4.0,,,0 days 00:00:34.917000,0 days 00:00:42.683000,0 days 00:00:18.258000,0 days 02:30:30.998000,0 days 02:31:13.681000,0 days 02:31:31.939000,,303.0,261.0,303.0,True,HARD,3.0,True,Haas F1 Team,0 days 02:29:56.123000,2024-04-07 06:30:57.757,1,14.0,False,,False,True
566,0 days 02:33:07.914000,HUL,27,0 days 00:01:35.933000,37.0,4.0,,,0 days 00:00:34.946000,0 days 00:00:42.648000,0 days 00:00:18.339000,0 days 02:32:06.885000,0 days 02:32:49.533000,0 days 02:33:07.872000,282.0,305.0,260.0,304.0,False,HARD,4.0,True,Haas F1 Team,0 days 02:31:31.981000,2024-04-07 06:32:33.615,1,14.0,False,,False,True
567,0 days 02:34:44.044000,HUL,27,0 days 00:01:36.130000,38.0,4.0,,,0 days 00:00:35.264000,0 days 00:00:42.552000,0 days 00:00:18.314000,0 days 02:33:43.136000,0 days 02:34:25.688000,0 days 02:34:44.002000,279.0,305.0,260.0,305.0,False,HARD,5.0,True,Haas F1 Team,0 days 02:33:07.914000,2024-04-07 06:34:09.548,1,14.0,False,,False,True
568,0 days 02:36:19.897000,HUL,27,0 days 00:01:35.853000,39.0,4.0,,,0 days 00:00:35.052000,0 days 00:00:42.576000,0 days 00:00:18.225000,0 days 02:35:19.054000,0 days 02:36:01.630000,0 days 02:36:19.855000,281.0,306.0,261.0,306.0,True,HARD,6.0,True,Haas F1 Team,0 days 02:34:44.044000,2024-04-07 06:35:45.678,1,14.0,False,,False,True
569,0 days 02:37:55.602000,HUL,27,0 days 00:01:35.705000,40.0,4.0,,,0 days 00:00:34.876000,0 days 00:00:42.502000,0 days 00:00:18.327000,0 days 02:36:54.731000,0 days 02:37:37.233000,0 days 02:37:55.560000,282.0,306.0,260.0,306.0,True,HARD,7.0,True,Haas F1 Team,0 days 02:36:19.897000,2024-04-07 06:37:21.531,1,14.0,False,,False,True
570,0 days 02:39:31.549000,HUL,27,0 days 00:01:35.947000,41.0,4.0,,,0 days 00:00:34.935000,0 days 00:00:42.652000,0 days 00:00:18.360000,0 days 02:38:30.495000,0 days 02:39:13.147000,0 days 02:39:31.507000,,306.0,261.0,306.0,False,HARD,8.0,True,Haas F1 Team,0 days 02:37:55.602000,2024-04-07 06:38:57.236,12,14.0,False,,False,True
571,0 days 02:41:07.923000,HUL,27,0 days 00:01:36.374000,42.0,4.0,,,0 days 00:00:35.084000,0 days 00:00:42.800000,0 days 00:00:18.490000,0 days 02:40:06.591000,0 days 02:40:49.391000,0 days 02:41:07.881000,281.0,305.0,260.0,305.0,False,HARD,9.0,True,Haas F1 Team,0 days 02:39:31.549000,2024-04-07 06:40:33.183,1,14.0,False,,False,True
